DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17,cnpj,NOME FAVORECIDO,CÓDIGO MUNICÍPIO SIAFI,NOME MUNICÍPIO,UF,nome,uf,cod_ibge_7,id_municipio_tse,NM_UE,SG_UF,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DS_COMPOSICAO_COLIGACAO,NM_TIPO_ELEICAO,DT_ELEICAO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,DS_SITUACAO_CANDIDATO_PLEITO
16/12/2021,153173152532021NE653103,0001 - NACIONAL,Empenho,Não se aplica,08.732.174/0001-50 - MUNICIPIO DE CUITE,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"206.321,47",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08732174000150,MUNICIPIO DE CUITE,2003.0,CUITE,PB,CUITE,PB,2505105.0,20036,CUITÉ,PB,CHARLES CRISTIANO INÁCIO DA SILVA,CHARLES CAMARAENSE,CIDADANIA,PP / PSL / PROS / CIDADANIA / DEM / PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653108,0001 - NACIONAL,Empenho,Não se aplica,78.200.482/0001-10 - MUNICIPIO DE SARANDI,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"1.412.389,44",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,78200482000110,MUNICIPIO DE SARANDI,8461.0,SARANDI,PR,SARANDI,PR,4126256.0,84611,SARANDI,PR,WALTER VOLPATO,WALTER VOLPATO,PSC,PSC / REPUBLICANOS / PSD / PTB / PSDB / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO COM RECURSO,DEFERIDO COM RECURSO
16/12/2021,153173152532021NE653111,0001 - NACIONAL,Empenho,Não se aplica,75.771.253/0001-68 - MUNICIPIO DE APUCARANA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"1.495.105,92",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,75771253000168,MUNICIPIO DE APUCARANA,7425.0,APUCARANA,PR,APUCARANA,PR,4101408.0,74250,APUCARANA,PR,SEBASTIAO FERREIRA MARTINS JUNIOR,JUNIOR DA FEMAC,PSD,PP / MDB / PL / DEM / PSD / PROS / PSB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653116,0001 - NACIONAL,Empenho,Não se aplica,87.990.800/0001-85 - MUNICIPIO DE CACHOEIRINHA,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"973.566,00",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,87990800000185,MUNICIPIO DE CACHOEIRINHA,8561.0,CACHOEIRINHA,RS,CACHOEIRINHA,RS,4303103.0,85618,CACHOEIRINHA,RS,VOLMIR JOSE MIKI BREIER,MIKI BREIER,PSB,SOLIDARIEDADE / MDB / PDT / PSB / AVANTE / PSD / PV,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653117,0001 - NACIONAL,Empenho,Não se aplica,88.150.495/0001-86 - MUNICIPIO DE ESTEIO,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"795.057,12",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,88150495000186,MUNICIPIO DE ESTEIO,8651.0,ESTEIO,RS,ESTEIO,RS,4307708.0,86517,ESTEIO,RS,LEONARDO DUARTE PASCOAL,PASCOAL,PP,PP / PSB / MDB / PTB / PL / PSL / PSD / PV / REPUBLICANOS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653121,0001 - NACIONAL,Empenho,Não se aplica,18.385.104/0001-27 - MUNICIPIO DE MATIPO,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"11.505,19",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,18385104000127,MUNICIPIO DE MATIPO,4817.0,MATIPO,MG,MATIPO,MG,3140902.0,48178,MATIPÓ,MG,FÁBIO HENRIQUE GARDINGO,FABINHO GARDINGO,CIDADANIA,CIDADANIA / MDB / PROS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653125,0001 - NACIONAL,Empenho,Não se aplica,18.385.104/0001-27 - MUNICIPIO DE MATIPO,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"1.057,10",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,18385104000127,MUNICIPIO DE MATIPO,4817.0,MATIPO,MG,MATIPO,MG,3140902.0,48178,MATIPÓ,MG,FÁBIO HENRIQUE GARDINGO,FABINHO GARDINGO,CIDADANIA,CIDADANIA / MDB / PROS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653128,0001 - NACIONAL,Empenho,Não se aplica,18.385.104/0001-27 - MUNICIPIO DE MATIPO,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"2.980,52",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,18385104000127,MUNICIPIO DE MATIPO,4817.0,MATIPO,MG,MATIPO,MG,3140902.0,48178,MATIPÓ,MG,FÁBIO HENRIQUE GARDINGO,FABINHO GARDINGO,CIDADANIA,CIDADANIA / MDB / PROS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653251,0001 - NACIONAL,Empenho,Não se aplica,12.207.403/0001-95 - MUNICIPIO DE LIMOEIRO DE ANADIA,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"13.318,67",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,12207403000195,MUNICIPIO DE LIMOEIRO DE ANADIA,2783.0,LIMOEIRO DE ANADIA,AL,LIMOEIRO DE ANADIA,AL,2704203.0,27839,LIMOEIRO DE ANADIA,AL,JAMES MARLAN FERREIRA BARBOSA,MARLAN FERREIRA,PP,PP / PROS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NE653254,0001 - NACIONAL,Empenho,Não se aplica,18.385.104/0001-27 - MUNICIPIO DE MATIPO,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"3.461,15",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,18385104000127,MUNICIPIO DE MATIPO,4817.0,MATIPO,MG,MATIPO,MG,3140902.0,48178,MATIPÓ,MG,FÁBIO HENRIQUE GARDINGO,FABINHO GARDINGO,CIDADANIA,CIDADANIA / MDB / PROS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NS062606,0001 - NACIONAL,Liquidação,Não se aplica,04.243.978/0001-35 - MUNICIPIO DE BENJAMIN CONSTANT,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04243978000135,MUNICIPIO DE BENJAMIN CONSTANT,213.0,BENJAMIN CONSTANT,AM,BENJAMIN CONSTANT,AM,1300607.0,2135,BENJAMIN CONSTANT,AM,DAVID NUNES BEMERGUY,DAVID BEMERGUY,MDB,PL / PP / MDB / PT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
16/12/2021,153173152532021NS062607,0001 - NACIONAL,Liquidação,Não se aplica,04.274.064/0001-31 - MUNICIPIO DE MANACAPURU,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04274064000131,MUNICIPIO DE MANACAPURU,253.0,MANACAPURU,AM,MANACAPURU,AM,1302504.0,2534,MANACAPURU,AM,BETANAEL DA SILVA DANGELO,BETO D ANGELO,REPUBLICANOS,PTC / REPUBLICANOS / MDB / CIDADANIA / PSDB / PC do B,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
16/12/2021,153173152532021NS062612,0001 - NACIONAL,Liquidação,Não se aplica,04.530.044/0001-84 - MUNICIPIO DE CARAUARI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04530044000184,MUNICIPIO DE CARAUARI,221.0,CARAUARI,AM,CARAUARI,AM,1301001.0,2216,CARAUARI,AM,BRUNO LUIS LITAIFF RAMALHO,BRUNO RAMALHO,MDB,PP / MDB / PSD / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NS062617,0001 - NACIONAL,Liquidação,Não se aplica,04.243.978/0001-35 - MUNICIPIO DE BENJAMIN CONSTANT,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04243978000135,MUNICIPIO DE BENJAMIN CONSTANT,213.0,BENJAMIN CONSTANT,AM,BENJAMIN CONSTANT,AM,1300607.0,2135,BENJAMIN CONSTANT,AM,DAVID NUNES BEMERGUY,DAVID BEMERGUY,MDB,PL / PP / MDB / PT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
16/12/2021,153173152532021NS062618,0001 - NACIONAL,Liquidação,Não se aplica,04.274.064/0001-31 - MUNICIPIO DE MANACAPURU,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04274064000131,MUNICIPIO DE MANACAPURU,253.0,MANACAPURU,AM,MANACAPURU,AM,1302504.0,2534,MANACAPURU,AM,BETANAEL DA SILVA DANGELO,BETO D ANGELO,REPUBLICANOS,PTC / REPUBLICANOS / MDB / CIDADANIA / PSDB / PC do B,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
16/12/2021,153173152532021NS062619,0001 - NACIONAL,Liquidação,Não se aplica,04.530.044/0001-84 - MUNICIPIO DE CARAUARI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04530044000184,MUNICIPIO DE CARAUARI,221.0,CARAUARI,AM,CARAUARI,AM,1301001.0,2216,CARAUARI,AM,BRUNO LUIS LITAIFF RAMALHO,BRUNO RAMALHO,MDB,PP / MDB / PSD / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
16/12/2021,153173152532021NS062748,0001 - NACIONAL,Liquidação,Não se aplica,04.243.978/0001-35 - MUNICIPIO DE BENJAMIN CONSTANT,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04243978000135,MUNICIPIO DE BENJAMIN CONSTANT,213.0,BENJAMIN CONSTANT,AM,BENJAMIN CONSTANT,AM,1300607.0,2135,BENJAMIN CONSTANT,AM,DAVID NUNES BEMERGUY,DAVID BEMERGUY,MDB,PL / PP / MDB / PT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
16/12/2021,153173152532021OB827904,0001 - NACIONAL,Pagamento,Original,04.243.978/0001-35 - MUNICIPIO DE BENJAMIN CONSTANT,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"103.166,08",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04243978000135,MUNICIPIO DE BENJAMIN CONSTANT,213.0,BENJAMIN CONSTANT,AM,BENJAMIN CONSTANT,AM,1300607.0,2135,BENJAMIN CONSTANT,AM,DAVID NUNES BEMERGUY,DAVID BEMERGUY,MDB,PL / PP / MDB / PT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
17/12/2021,153173152532021NE653322,0001 - NACIONAL,Empenho,Não se aplica,46.316.600/0001-64 - MUNICIPIO DE ITAQUAQUECETUBA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"583.105,64",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,46316600000164,MUNICIPIO DE ITAQUAQUECETUBA,6563.0,ITAQUAQUECETUBA,SP,ITAQUAQUECETUBA,SP,3523107.0,65633,ITAQUAQUECETUBA,SP,EDUARDO BOIGUES QUEROZ,DELEGADO EDUARDO BOIGUES,PP,PP / PSDB / MDB / PDT / PODE / REPUBLICANOS / SOLIDARIEDADE / DEM / PTB / PC do B / PSD / PSL / PSB / PV,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
18/12/2021,153173152532021NS064003,0001 - NACIONAL,Liquidação,Não se aplica,04.530.044/0001-84 - MUNICIPIO DE CARAUARI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04530044000184,MUNICIPIO DE CARAUARI,221.0,CARAUARI,AM,CARAUARI,AM,1301001.0,2216,CARAUARI,AM,BRUNO LUIS LITAIFF RAMALHO,BRUNO RAMALHO,MDB,PP / MDB / PSD / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
18/12/2021,153173152532021NS064005,0001 - NACIONAL,Liquidação,Não se aplica,04.530.044/0001-84 - MUNICIPIO DE CARAUARI,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04530044000184,MUNICIPIO DE CARAUARI,221.0,CARAUARI,AM,CARAUARI,AM,1301001.0,2216,CARAUARI,AM,BRUNO LUIS LITAIFF RAMALHO,BRUNO RAMALHO,MDB,PP / MDB / PSD / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
18/12/2021,153173152532021NS064007,0001 - NACIONAL,Liquidação,Não se aplica,04.274.064/0001-31 - MUNICIPIO DE MANACAPURU,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04274064000131,MUNICIPIO DE MANACAPURU,253.0,MANACAPURU,AM,MANACAPURU,AM,1302504.0,2534,MANACAPURU,AM,BETANAEL DA SILVA DANGELO,BETO D ANGELO,REPUBLICANOS,PTC / REPUBLICANOS / MDB / CIDADANIA / PSDB / PC do B,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
18/12/2021,153173152532021NS064009,0001 - NACIONAL,Liquidação,Não se aplica,04.243.978/0001-35 - MUNICIPIO DE BENJAMIN CONSTANT,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04243978000135,MUNICIPIO DE BENJAMIN CONSTANT,213.0,BENJAMIN CONSTANT,AM,BENJAMIN CONSTANT,AM,1300607.0,2135,BENJAMIN CONSTANT,AM,DAVID NUNES BEMERGUY,DAVID BEMERGUY,MDB,PL / PP / MDB / PT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
18/12/2021,153173152532021NS064011,0001 - NACIONAL,Liquidação,Não se aplica,04.243.978/0001-35 - MUNICIPIO DE BENJAMIN CONSTANT,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04243978000135,MUNICIPIO DE BENJAMIN CONSTANT,213.0,BENJAMIN CONSTANT,AM,BENJAMIN CONSTANT,AM,1300607.0,2135,BENJAMIN CONSTANT,AM,DAVID NUNES BEMERGUY,DAVID BEMERGUY,MDB,PL / PP / MDB / PT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
20/12/2021,153173152532021NE651698,0001 - NACIONAL,Empenho,Não se aplica,04.530.390/0001-62 - MUNICIPIO DE TAPAUA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"0,00",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04530390000162,MUNICIPIO DE TAPAUA,279.0,TAPAUA,AM,TAPAUA,AM,1304104.0,2798,TAPAUÁ,AM,GAMALIEL ANDRADE DE ALMEIDA,GAMALIEL,PSC,PSC / AVANTE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
20/12/2021,153173152532021NE653564,0001 - NACIONAL,Empenho,Não se aplica,46.177.531/0001-55 - MUNICIPIO DE PRAIA GRANDE,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"100.406,59",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,46177531000155,MUNICIPIO DE PRAIA GRANDE,6921.0,PRAIA GRANDE,SP,PRAIA GRANDE,SP,3541000.0,69213,PRAIA GRANDE,SP,RAQUEL AUXILIADORA CHINI,RAQUEL CHINI,PSDB,PSDB / MDB / CIDADANIA / DEM / SOLIDARIEDADE / PTB / PMB,ELEIÇÃO ORDINÁRIA,2020-11-29,APTO,DEFERIDO,DEFERIDO
20/12/2021,153173152532021NE653565,0001 - NACIONAL,Empenho,Não se aplica,88.073.291/0001-99 - MUNICIPIO DE BAGE,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"785.386,80",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,88073291000199,MUNICIPIO DE BAGE,8531.0,BAGE,RS,BAGE,RS,4301602.0,85316,BAGÉ,RS,DIVALDO VIEIRA LARA,DIVALDO LARA,PTB,REPUBLICANOS / PP / PTB / CIDADANIA / DEM / PV / PSDB / PL / MDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
20/12/2021,153173152532021NE653570,0001 - NACIONAL,Empenho,Não se aplica,88.743.604/0001-79 - MUNICIPIO DE CHARQUEADAS,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"301.650,05",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,88743604000179,MUNICIPIO DE CHARQUEADAS,8693.0,CHARQUEADAS,RS,CHARQUEADAS,RS,4305355.0,86932,CHARQUEADAS,RS,RICARDO MACHADO VARGAS,RICARDO VARGAS,REPUBLICANOS,PP / REDE / REPUBLICANOS / PODE / PSDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
20/12/2021,153173152532021NE653602,0001 - NACIONAL,Empenho,Não se aplica,88.743.604/0001-79 - MUNICIPIO DE CHARQUEADAS,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"247.120,63",3 - Outras Despesas Correntes,41 - Contribuições,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,88743604000179,MUNICIPIO DE CHARQUEADAS,8693.0,CHARQUEADAS,RS,CHARQUEADAS,RS,4305355.0,86932,CHARQUEADAS,RS,RICARDO MACHADO VARGAS,RICARDO VARGAS,REPUBLICANOS,PP / REDE / REPUBLICANOS / PODE / PSDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
