DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17
31/12/2021,530023000012021NE000630,0001 - NACIONAL,Empenho,Não se aplica,18.316.257/0001-12 - MUNICIPIO DE PIEDADE DE PONTE NOVA,MG,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000648,0001 - NACIONAL,Empenho,Não se aplica,37.465.143/0001-89 - MUNICIPIO DE ALTO BOA VISTA,MT,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000655,0001 - NACIONAL,Empenho,Não se aplica,18.363.929/0001-40 - MUNICIPIO DE BRUMADINHO,MG,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000656,0001 - NACIONAL,Empenho,Não se aplica,52.846.144/0001-67 - MUNICIPIO DE MONTE ALEGRE DO SUL,SP,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000658,0001 - NACIONAL,Empenho,Não se aplica,02.306.900/0001-97 - MUNICIPIO DE TAGUATINGA,TO,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000664,0001 - NACIONAL,Empenho,Não se aplica,65.712.077/0001-30 - MUNICIPIO DE PONTALINDA,SP,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000665,0001 - NACIONAL,Empenho,Não se aplica,47.970.769/0001-04 - MUNICIPIO DE FRANCA,SP,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000671,0001 - NACIONAL,Empenho,Não se aplica,46.634.382/0001-06 - MUNICIPIO DE BURI,SP,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000675,0001 - NACIONAL,Empenho,Não se aplica,45.145.414/0001-47 - MUNICIPIO DE NEVES PAULISTA,SP,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000677,0001 - NACIONAL,Empenho,Não se aplica,01.137.116/0001-30 - MUNICIPIO DE SANTA TEREZINHA DE GOIAS,GO,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000683,0001 - NACIONAL,Empenho,Não se aplica,18.008.862/0001-26 - MUNICIPIO DE BAEPENDI,MG,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000714,0001 - NACIONAL,Empenho,Não se aplica,34.626.416/0001-31 - MUNICIPIO DE NOVO REPARTIMENTO,PA,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000715,0001 - NACIONAL,Empenho,Não se aplica,08.917.080/0001-56 - MUNICIPIO DE SAPE,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000722,0001 - NACIONAL,Empenho,Não se aplica,18.114.280/0001-24 - MUNICIPIO DE FARIA LEMOS,MG,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000725,0001 - NACIONAL,Empenho,Não se aplica,18.137.943/0001-26 - MUNICIPIO DE GUIRICEMA,MG,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000750,0001 - NACIONAL,Empenho,Não se aplica,30.417.158/0001-22 - MUNICIPIO DE ITALVA,RJ,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000758,0001 - NACIONAL,Empenho,Não se aplica,29.111.085/0001-67 - MUNICIPIO DE CAMBUCI,RJ,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000759,0001 - NACIONAL,Empenho,Não se aplica,08.993.917/0001-46 - MUNICIPIO DE CAMPINA GRANDE,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000782,0001 - NACIONAL,Empenho,Não se aplica,28.580.694/0001-00 - MUNICIPIO DE MENDES,RJ,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000786,0001 - NACIONAL,Empenho,Não se aplica,29.114.139/0001-48 - MUNICIPIO DE SANTO ANTONIO DE PADUA,RJ,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000797,0001 - NACIONAL,Empenho,Não se aplica,05.149.109/0001-09 - MUNICIPIO DE CAPITAO POCO,PA,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000799,0001 - NACIONAL,Empenho,Não se aplica,28.741.072/0001-09 - MUNICIPIO DE RIO BONITO,RJ,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000801,0001 - NACIONAL,Empenho,Não se aplica,15.359.201/0001-57 - MUNICIPIO DE JUINA,MT,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000812,0001 - NACIONAL,Empenho,Não se aplica,95.543.427/0001-42 - MUNICIPIO DE PITANGUEIRAS,PR,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,08",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000817,0001 - NACIONAL,Empenho,Não se aplica,04.274.064/0001-31 - MUNICIPIO DE MANACAPURU,AM,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000871,0001 - NACIONAL,Empenho,Não se aplica,01.612.478/0001-35 - MUNICIPIO DE PATIS,MG,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000878,0001 - NACIONAL,Empenho,Não se aplica,08.923.997/0001-63 - MUNICIPIO DE CACHOEIRA DOS INDIOS,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000900,0001 - NACIONAL,Empenho,Não se aplica,18.244.350/0001-69 - MUNICIPIO DE NEPOMUCENO,MG,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"288.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000901,0001 - NACIONAL,Empenho,Não se aplica,08.882.730/0001-75 - MUNICIPIO DE SAO JOSE DE ESPINHARAS,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"595.920,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000902,0001 - NACIONAL,Empenho,Não se aplica,01.613.168/0001-35 - MUNICIPIO DE APARECIDA,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"624.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000903,0001 - NACIONAL,Empenho,Não se aplica,63.761.902/0001-60 - MUNICIPIO DE CANDEIAS DO JAMARI,RO,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000904,0001 - NACIONAL,Empenho,Não se aplica,08.874.935/0001-09 - MUNICIPIO DE SUME,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"624.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000905,0001 - NACIONAL,Empenho,Não se aplica,76.170.257/0001-53 - MUNICIPIO DE TIBAGI,PR,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"768.016,48",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000906,0001 - NACIONAL,Empenho,Não se aplica,08.868.937/0001-95 - MUNICIPIO DE SERRA REDONDA,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"624.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000907,0001 - NACIONAL,Empenho,Não se aplica,08.917.106/0001-66 - MUNICIPIO DE MARI,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"624.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000908,0001 - NACIONAL,Empenho,Não se aplica,08.891.541/0001-69 - MUNICIPIO DE SAO JOSE DE CAIANA,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"624.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000909,0001 - NACIONAL,Empenho,Não se aplica,08.891.830/0001-68 - MUNICIPIO DE SERRA GRANDE,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"624.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000910,0001 - NACIONAL,Empenho,Não se aplica,01.617.975/0001-26 - MUNICIPIO DE CASSERENGUE,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"624.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000911,0001 - NACIONAL,Empenho,Não se aplica,27.165.620/0001-37 - MUNICIPIO DE ATILIO VIVACQUA,ES,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000912,0001 - NACIONAL,Empenho,Não se aplica,27.165.620/0001-37 - MUNICIPIO DE ATILIO VIVACQUA,ES,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"259.200,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000913,0001 - NACIONAL,Empenho,Não se aplica,08.916.124/0001-23 - MUNICIPIO DE SAO VICENTE DO SERIDO,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"595.920,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000914,0001 - NACIONAL,Empenho,Não se aplica,09.070.624/0001-50 - MUNICIPIO DE CAICARA,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"624.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000915,0001 - NACIONAL,Empenho,Não se aplica,18.094.854/0001-40 - MUNICIPIO DE SANTA BARBARA DO TUGURIO,MG,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"288.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000916,0001 - NACIONAL,Empenho,Não se aplica,08.924.078/0001-04 - MUNICIPIO DE UIRAUNA,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"336.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000917,0001 - NACIONAL,Empenho,Não se aplica,09.074.113/0001-06 - MUNICIPIO DE PRATA,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"336.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
31/12/2021,530023000012021NE000918,0001 - NACIONAL,Empenho,Não se aplica,08.873.226/0001-09 - MUNICIPIO DE SAO JOSE DOS CORDEIROS,PB,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"336.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
